Sent_ID	Token	POS_Tag
60	ataması	NOUN
60	menen	ADP
60	futbol	NOUN
60	podkastı	NOUN
60	da	CCONJ
60	shıǵarıldı	VERB
60	.	PUNCT
61	Ózleriniń	NUM
61	1995	NOUN
61	-	PUNCT
61	jılǵı	NUM
61	"	PUNCT
61	Úshinshi	PROPN
61	Manifest"inde	PROPN
61	Deyt	PROPN
61	hám	CCONJ
61	Darven	PROPN
61	relyaciyalıq	PROPN
61	modeldi'ń	NOUN
61	belgili	NUM
61	bir	NUM
61	"qálegen"	NOUN
61	obyektke	NUM
61	baǵdarlanǵan	VERB
61	ózgesheliklerdi	NUM
61	qalay	NUM
61	qamtıy	NUM
61	alatuǵının	NUM
61	kórsetiwge	VERB
61	háreket	NOUN
61	etedi	VERB
61	.	PUNCT
62	MLS	PROPN
62	-	PUNCT
62	tiń	PROPN
62	rawajlanıwı	NUM
62	menen	ADP
62	,	PUNCT
62	1990	PROPN
62	-	PUNCT
62	jıllardı'ń	NOUN
62	aqırınan	NUM
62	baslap	NUM
62	futbolǵa	NUM
62	arnalǵan	VERB
62	stadionlardı'ń	NOUN
62	qurılısı	NOUN
62	da	CCONJ
62	kóbe	NUM
62	ydi	AUX
62	,	PUNCT
62	bul	NUM
62	sport	NUM
62	túriniń	NUM
62	talaplarına	NOUN
62	jaqsıraq	NUM
62	juwap	NUM
62	beriw	VERB
62	ushın	ADP
62	islendi	VERB
62	.	PUNCT
63	Jáne	PROPN
63	de	CCONJ
63	ol	PRON
63	Emili	PROPN
63	Genridiń	PROPN
63	2023	PROPN
63	-	PUNCT
63	jılǵı	NOUN
63	"	PUNCT
63	Happy	PROPN
63	Place"	PROPN
63	romanınıń	NUM
63	serial	NOUN
63	túrindegi	NUM
63	versiyasına	NOUN
63	Netflix	PROPN
63	ushın	ADP
63	birge	NUM
63	prodyuserlik	NOUN
63	etedi	VERB
63	[	PUNCT
63	176]	PUNCT
63	.	PUNCT
64	Xronologiyalıq	PROPN
64	qamtıw	VERB
64	tereńligi	NOUN
64	hár	NOUN
64	túrli	NUM
64	;	PUNCT
64	2008	NUM
64	-	PUNCT
64	jıldan	NUM
64	baslap	NUM
64	,	PUNCT
64	New	PROPN
64	York	PROPN
64	Timestıń	PROPN
64	1851	PROPN
64	-	PUNCT
64	jılǵı	NUM
64	dúzilgeninen	NUM
64	berli	NUM
64	pútkil	NUM
64	mazmunı	NUM
64	qoljetimli	NOUN
64	boldı	VERB
64	.	PUNCT
65	Texnologiya	PROPN
65	Googledı'ń	NOUN
65	súwretler	NOUN
65	bazasınan	ADV
65	betlerdi	VERB
65	izlew	PROPN
65	hám	CCONJ
65	olardı	VERB
65	budırlatıw	VERB
65	ushın	ADP
65	kompyuter	NOUN
65	algoritmin	NOUN
65	paydalanadı	VERB
65	.	PUNCT
66	Bul	VERB
66	kontekstte	NOUN
66	mashina	NOUN
66	basqa	NOUN
66	bir	NUM
66	neshe	NOUN
66	obektlerdiń	NOUN
66	(	PUNCT
66	dvigatel	NOUN
66	,	PUNCT
66	tormozlar	NOUN
66	,	PUNCT
66	faralar	NOUN
66	t	NOUN
66	.	PUNCT
66	b.	NUM
66	)	PUNCT
66	agregatı	NOUN
66	bolıp	VERB
66	tabıladı	VERB
66	.	PUNCT
67	Búgingi	PROPN
67	kúnge	NOUN
67	shekem	PROPN
67	,	PUNCT
67	demonstraciyalar	NOUN
67	hám	CCONJ
67	marketing	NOUN
67	materialları	NOUN
67	tek	ADJ
67	ǵana	NUM
67	sportqa	NOUN
67	tiykarlanǵan	VERB
67	yaki	NOUN
67	payda	NOUN
67	lı	ADP
67	poziciyadan	NOUN
67	góre	NOUN
67	,	PUNCT
67	stil	NOUN
67	hám	CCONJ
67	sapaǵa	NOUN
67	itibar	NOUN
67	qaratadı	VERB
67	.	PUNCT
68	2021	PROPN
68	-	PUNCT
68	jıldıń	NUM
68	yanvar	NUM
68	ayında	NOUN
68	FIFA	NOUN
68	qatnasıw	VERB
68	sistemasın	NOUN
68	qayta	NUM
68	islep	NUM
68	shıqtı	NUM
68	,	PUNCT
68	bir	NUM
68	puqaralıqqa	NUM
68	baylanıslı	NUM
68	oyınshılarǵa	NUM
68	basqa	NUM
68	mámleketke	NUM
68	sadıqlıǵın	NUM
68	ózgertiw	VERB
68	múmkinshiligin	NOUN
68	berdi	AUX
68	.	PUNCT
69	Bir	NUM
69	yamasa	NOUN
69	basqa	ADJ
69	ontologiyanı	NOUN
69	tańlaw	NOUN
69	arqalı	ADJ
69	islengen	ADV
69	minnetleme	ADV
69	qoldaǵı	NOUN
69	wazıypaǵa	NUM
69	aytarlıqtay	NUM
69	ózgeshe	NUM
69	kózqarastı	NUM
69	payda	NOUN
69	etiwi	NOUN
69	múmkin	NOUN
69	.	PUNCT
70	Cairngorm	PROPN
70	MVC	PROPN
70	mode	NOUN
70	li	ADP
70	tiykarında	NOUN
70	dúzilgen	VERB
70	.	PUNCT
71	GPUlardı'ń	NOUN
71	rawajlanıwı	NUM
71	,	PUNCT
71	grafikalıq	NUM
71	processorlarda	NUM
71	ulıwma	NUM
71	maqsetli	NOUN
71	esaplawlardı	VERB
71	(	PUNCT
71	GPGPU	NOUN
71	)	PUNCT
71	hám	CCONJ
71	esaplaw	NOUN
71	yadroların	NOUN
71	qollap	NUM
71	-	PUNCT
71	quwatlawı	NUM
71	menen	ADP
71	,	PUNCT
71	olar	PRON
71	Oraylıq	NUM
71	processor	NOUN
71	keshlerinde	NUM
71	jiyi	NUM
71	ushırasatuǵın	VERB
71	funkcionallıqtı	NUM
71	kórsetetuǵın	VERB
71	,	PUNCT
71	sheyderler	NUM
71	ushın	ADP
71	instrukciyalar	NUM
71	keshlerin	NUM
71	qosa	NUM
71	alǵanda	NOUN
71	,	PUNCT
71	oǵada	NUM
71	úlkeyip	NUM
71	baratuǵın	VERB
71	hám	CCONJ
71	ulıwma	NUM
71	keshlerdi	VERB
71	islep	NUM
71	shıqtı	NOUN
71	.	PUNCT
72	2011	PROPN
72	-	PUNCT
72	jılǵı	NUM
72	intervyuda	NUM
72	Sharlin	PROPN
72	Tilton	PROPN
72	bul	PROPN
72	show	PROPN
72	onıń	NUM
72	hám	CCONJ
72	quramnıń	NOUN
72	eń	NOUN
72	jaman	NOUN
72	tájiriybeleriniń	NOUN
72	biri	NUM
72	bolǵanın	NOUN
72	ayttı	VERB
72	.	PUNCT
73	Asinxron	PROPN
73	uzatıw	VERB
73	rejimi	NOUN
73	(	PUNCT
73	ATM	PROPN
73	)	PUNCT
73	‒telekommunikaciya	NOUN
73	tarmaqları	NOUN
73	ushın	ADP
73	kommutaciya	NOUN
73	texnikası	NOUN
73	.	PUNCT
74	Tez	NOUN
74	tarqalıw	VERB
74	tezligi	NOUN
74	,	PUNCT
74	keń	NOUN
74	kólem	NOUN
74	li	ADP
74	táj	NUM
74	payda	NOUN
74	etiw	VERB
74	yamasa	NUM
74	ushqınlaw	NUM
74	,	PUNCT
74	ot	NOUN
74	quyınlarınıń	NUM
74	bolıwı	NUM
74	hám	CCONJ
74	kúsh	NOUN
74	li	ADP
74	konvekciya	NUM
74	baǵanaları	NOUN
74	ekstremal	ADJ
74	sharayatlardı	VERB
74	ańlatadı	VERB
74	.	PUNCT
75	Google	NOUN
75	paydalanıwshılar	NOUN
75	úles	NOUN
75	qosqan	PROPN
75	panoramalardı	NOUN
75	Mapste	PROPN
75	kók	NOUN
75	sheńber	NOUN
75	belgileri	NOUN
75	menen	ADP
75	belgile	NOUN
75	ydi	AUX
75	.	PUNCT
76	Bul	NOUN
76	jáne	NOUN
76	de	CCONJ
76	programmalıq	NUM
76	támiynat	NUM
76	arxitekturası	NOUN
76	tarawı	NUM
76	menen	ADP
76	de	CCONJ
76	baylanıs	NOUN
76	lı	ADP
76	.	PUNCT
77	Házirgi	PROPN
77	waqıttaǵı	NUM
77	mashinalar	NUM
77	-	PUNCT
77	bul	NUM
77	qurılıs	ADJ
77	elementleri	NOUN
77	,	PUNCT
77	mexanizmler	NOUN
77	hám	CCONJ
77	basqarıw	VERB
77	komponentlerinen	NUM
77	ibarat	NOUN
77	quramalı	NUM
77	sistemalar	NOUN
77	bolıp	VERB
77	,	PUNCT
77	olar	PRON
77	qolaylı	NUM
77	paydalanıw	VERB
77	ushın	ADP
77	interfeyslerdi	NUM
77	de	CCONJ
77	óz	NUM
77	ishine	NOUN
77	aladı	VERB
77	.	PUNCT
78	Kemeron	PROPN
78	bul	VERB
78	marapattı	NOUN
78	Milliy	PROPN
78	okeanografiya	NOUN
78	orayında	NOUN
78	qabıl	NOUN
78	etti	VERB
78	[	PUNCT
78	199]	NUM
78	.	PUNCT
79	Maydan	NOUN
79	sheti	NOUN
79	xabarshısı	NUM
79	ádette	NOUN
79	jaraqatlar	NUM
79	hám	CCONJ
79	sońǵı	NOUN
79	jańalıqlar	ADJ
79	haqqında	ADV
79	tikkeley	VERB
79	jańalanıwlar	VERB
79	beredi	NUM
79	yamasa	VERB
79	oyınshılar	ADJ
79	maydanda	NOUN
79	yamasa	VERB
79	kortta	NOUN
79	bolǵan	VERB
79	waqıtta	NUM
79	olar	PRON
79	menen	ADP
79	sáwbetlesiw	VERB
79	ótkeredi	NUM
79	,	PUNCT
79	óytkeni	NUM
79	oyındı	VERB
79	súwretlewshi	NUM
79	diktor	NUM
79	hám	CCONJ
79	túsindiriwshi	NUM
79	kommentator	NOUN
79	óz	NUM
79	translyaciya	NOUN
79	kabinasında	NOUN
79	qalıwı	NUM
79	kerek	ADJ
79	.	PUNCT
80	1997	PROPN
80	-	PUNCT
80	jılı	ADJ
80	UML	NOUN
80	Obektlerdi	NOUN
80	basqarıw	VERB
80	toparı	NOUN
80	(	PUNCT
80	OMG	NOUN
80	)	PUNCT
80	tárepinen	NOUN
80	standart	ADJ
80	retinde	NOUN
80	qabıl	NOUN
80	etildi	VERB
80	hám	CCONJ
80	sonnan	NUM
80	berli	NUM
80	usı	NUM
80	shólkem	NUM
80	tárepinen	NOUN
80	basqarılıp	VERB
80	kelmekte	VERB
80	.	PUNCT
81	Ú	ADV
81	ydi	AUX
81	kórsetiw	VERB
81	waqtında	NOUN
81	,	PUNCT
81	Maks	PROPN
81	Merser	PROPN
81	hám	CCONJ
81	onıń	NUM
81	anası	NOUN
81	Kerol	PROPN
81	hájetxanadan	NUM
81	paydalanıw	VERB
81	ushın	ADP
81	kirip	VERB
81	keledi	VERB
81	.	PUNCT
82	Fayl	PROPN
82	:	PUNCT
82	Google	PROPN
82	Search	PROPN
82	with	PROPN
82	definition	NOUN
82	from	PROPN
82	Wikipedia	PROPN
82	on	PROPN
82	the	PROPN
82	right	PROPN
82	side	PROPN
82	.	PUNCT
82	png	NOUN
83	RCA	PROPN
83	1802	PROPN
83	statikalıq	ADP
83	dizaynǵa	NOUN
83	iye	NOUN
83	edi	AUX
83	,	PUNCT
83	yaǵnıy	NUM
83	saat	NOUN
83	jiyiligin	NUM
83	qálegen	VERB
83	dárejede	NUM
83	tómenletiwge	VERB
83	,	PUNCT
83	hátte	NUM
83	tolıq	NOUN
83	toqtatıwǵa	VERB
83	bolar	NOUN
83	edi	AUX
83	.	PUNCT
84	Balalıǵında	PROPN
84	Ronaldu	PROPN
84	1992	PROPN
84	-	PUNCT
84	jıldan	NUM
84	1995	PROPN
84	-	PUNCT
84	jılǵa	NOUN
84	shekem	NOUN
84	"	PUNCT
84	Andorinya"	PROPN
84	klubında	NOUN
84	oynaǵan	VERB
84	,	PUNCT
84	ol	PRON
84	jerde	NUM
84	onıń	NUM
84	ákesi	NUM
84	úskeneler	NUM
84	boyınsha	NUM
84	juwapker	NUM
84	bolǵan	VERB
84	,	PUNCT
84	keyin	NOUN
84	eki	ADP
84	jılın	NOUN
84	"	PUNCT
84	Nasonal"	PROPN
84	klubında	NOUN
84	ótkergen	VERB
84	.	PUNCT
85	Birinshi	PROPN
85	epizod	NOUN
85	reperler	NOUN
85	Ice	PROPN
85	Spice	PROPN
85	hám	CCONJ
85	Doja	PROPN
85	Cat	PROPN
85	penen	PROPN
85	boldı	VERB
85	[	PUNCT
85	112]	NUM
85	.	PUNCT
86	Xabarlandırıw	VERB
86	Orayı	NOUN
87	Ayırım	NOUN
87	iPodlar	NOUN
87	hám	CCONJ
87	olardı'ń	NOUN
87	naushnikleri	NUM
87	115	NUM
87	decibel	NUM
87	ses	NOUN
87	basım	NOUN
87	dárejesine	NOUN
87	jetiwi	NOUN
87	múmkin	NOUN
87	hám	CCONJ
87	iPod	PROPN
87	hám	CCONJ
87	onıń	NUM
87	menen	ADP
87	beriletuǵın	VERB
87	materiallar	NUM
87	esitiw	VERB
87	qábiletiniń	NOUN
87	joǵalıw	VERB
87	qáwipleri	NOUN
87	yamasa	ADJ
87	qáwipsiz	NUM
87	dawıs	NUM
87	kólemi	NOUN
87	hám/yamasa	NUM
87	dawamlılıǵı	NOUN
87	ne	ADJ
87	ekeni	NOUN
87	haqqında	NUM
87	kóp	NOUN
87	informaciya	NOUN
87	berme	NOUN
87	ydi	AUX
87	.	PUNCT
88	Ol	PRON
88	Angliya	PROPN
88	korolı	NOUN
88	Genrix	PROPN
88	VI	PROPN
88	nıń	NOUN
88	káramatları	NOUN
88	haqqında'ǵı	NOUN
88	qoljazba	NUM
88	toplamına	ADJ
88	kirgizilgen	VERB
88	.	PUNCT
89	Evropa	PROPN
89	Awqamı	PROPN
90	Offlayn	PROPN
90	saqlaw	PROPN
90	-	PUNCT
90	bul	VERB
90	processor	NOUN
90	blogınıń	NOUN
90	baqlawında	NOUN
90	bolmaǵan	VERB
90	ortalıq	ADJ
90	yaki	NOUN
90	qurılmada	NOUN
90	kompyuter	NUM
90	maǵlıwmatların	NOUN
90	saqlaw	NOUN
90	.	PUNCT
91	Tómende	PROPN
91	Zilog	PROPN
91	Z80	PROPN
91	assembler	NOUN
91	tilindegi	NOUN
91	bir	DET
91	mısal	NOUN
91	keltirilgen	VERB
91	.	PUNCT
92	2016	PROPN
92	-	PUNCT
92	jılı	NOUN
92	29	NUM
92	-	PUNCT
92	avgustta	NUM
92	ǵalaba	NUM
92	xabar	NUM
92	quralları	NOUN
92	wákillerine	NOUN
92	2016	NOUN
92	-	PUNCT
92	jılı	NUM
92	7-	PUNCT
92	sentyabrde	NUM
92	Kaliforniyanıń	PROPN
92	San	PROPN
92	-	PUNCT
92	Francisko	PROPN
92	qalasında'ǵı	NOUN
92	Bill	PROPN
92	Grem	PROPN
92	Civic	PROPN
92	auditoriyasında	NOUN
92	bolatuǵın	VERB
92	baspasóz	NUM
92	ilajına	NOUN
92	mirátnamalar	NUM
92	jiberildi	NUM
92	,	PUNCT
92	bul	NUM
92	iPhone	PROPN
92	7	NUM
92	niń	PROPN
92	jaqın	NUM
92	arada	ADJ
92	járiyalanıwı	NUM
92	haqqında	NUM
92	dárhal	NUM
92	boljawlarǵa	NUM
92	sebep	NOUN
92	boldı	VERB
92	.	PUNCT
92	iPhone	NOUN
92	7	NOUN
92	sol	ADJ
92	ilajda	NOUN
92	rásmiy	NOUN
92	túrde	NUM
92	járiyalandı	AUX
92	,	PUNCT
92	aldınnan	VERB
92	buyırtpalar	VERB
92	9-	NUM
92	sentyabrde	NOUN
92	baslandı	VERB
92	,	PUNCT
92	al	VERB
92	ulıwma	NUM
92	satıwlar	VERB
92	16	NUM
92	-	PUNCT
92	sentyabrde	NOUN
92	baslandı	VERB
92	.	PUNCT
93	Bas	ADJ
93	kompaniya	ADJ
93	hám	CCONJ
93	sıńar	ADJ
93	kompaniya	NOUN
93	birdey	NUM
93	jerlerde	NOUN
93	jumıs	NOUN
93	islewi	NUM
93	yamasa	NOUN
93	birdey	NUM
93	biznes	NUM
93	júrgiziwi	NOUN
93	shárt	PROPN
93	emes	AUX
93	.	PUNCT
94	Montaj	NOUN
94	bólmesinde	NOUN
94	,	PUNCT
94	Kemeron	PROPN
94	bul	PROPN
94	waqıtqa	PROPN
94	kelip	ADJ
94	tamashagóy	PROPN
94	Brok	PROPN
94	Lovettke	PROPN
94	qızıǵıwshılıǵın	NOUN
94	joytqan	VERB
94	boladı	VERB
94	dep	NOUN
94	sheship	NUM
94	,	PUNCT
94	bul	INTJ
94	saxnanı	NOUN
94	alıp	VERB
94	tasladı	VERB
94	,	PUNCT
94	sonlıqtan	NUM
94	Roza	PROPN
94	gáwhardı	NUM
94	suwǵa	NUM
94	taslaǵanda	NUM
94	jalǵız	NOUN
94	boladı	VERB
94	.	PUNCT
95	Sózlerdi'ń	NOUN
95	kóp	NOUN
95	mániligi	NOUN
96	Google	NOUN
96	hár	NOUN
96	jılı[	NOUN
96	158	NUM
96	]	PUNCT
96	Android	NOUN
96	shıǵarılımların	NOUN
96	,	PUNCT
96	jańa	NOUN
96	qurılmalarǵa	NOUN
96	zavodta	NUM
96	ornatıw	VERB
96	ushın	ADP
96	da	CCONJ
96	,	PUNCT
96	bar	NOUN
96	qurılmalarǵa	NOUN
96	hawa	NUM
96	arqalı	NUM
96	jańalaw	NUM
96	ushın	ADP
96	da	CCONJ
96	usınadı	VERB
96	[	PUNCT
96	159	NUM
96	]	PUNCT
96	.	PUNCT
97	Ózgeriwshiler	PROPN
97	jaǵdayǵa	NOUN
97	imkaniyat	NOUN
97	beredi	NOUN
97	,	PUNCT
97	bul	NOUN
97	bir	NUM
97	neshe	NUM
97	kirgiziw	VERB
97	elementine	NOUN
97	baylanıslı	ADJ
97	bolǵan	VERB
97	operaciyalarǵa	NOUN
97	,	PUNCT
97	mısalı	NUM
97	,	PUNCT
97	agregaciyalawǵa	NOUN
97	(	PUNCT
97	kirgiziwlerdi	NUM
97	qosıw	VERB
97	)	PUNCT
97	yamasa	NOUN
97	sheklewge	NOUN
97	(	PUNCT
97	hárbir	NUM
97	jiberiwshiden	NOUN
97	saatına	NOUN
97	eń	NOUN
97	kóp	NUM
97	5	NUM
97	xatqa	NUM
97	ruqsat	NOUN
97	beriw	VERB
97	yamasa	NOUN
97	qaytalanatuǵın	VERB
97	jurnal	NOUN
97	xabarların	NUM
97	sheklew	NOUN
97	)	PUNCT
97	imkaniyat	NOUN
97	beredi	VERB
97	.	PUNCT
98	Gears	PROPN
98	qosılǵan	ADJ
98	betler	VERB
98	onlayn	INTJ
98	xızmetten	NOUN
98	emes	AUX
98	,	PUNCT
98	usı	NUM
98	jergilikli	NUM
98	keshtegi	NOUN
98	maǵlıwmatlardan	NOUN
98	paydalandı	VERB
98	.	PUNCT
99	2005	NUM
99	-	PUNCT
99	jıldaǵı	NOUN
99	Cukerberg	PROPN
100	Pol	PROPN
100	Krauze	PROPN
100	karerası	NOUN
100	dawamında	NOUN
100	81	NUM
100	uslap	NUM
100	alıw	VERB
100	menen	ADP
100	rekord	NOUN
100	ornattı	VERB
100	.	PUNCT
101	NBA	PROPN
101	Evropa	PROPN
101	hám	CCONJ
101	Aziyada	PROPN
101	máwsim	PROPN
101	aldı	VERB
101	oyınlar	NOUN
101	ótkergen	VERB
101	.	PUNCT
102	Sinonim	PROPN
102	ráwishlerdi	PROPN
102	barlıq	NUM
102	jaǵdayda	NUM
102	da	CCONJ
102	biriniń	NUM
102	ornına	NOUN
102	birin	NUM
102	almastırıp	VERB
102	qollanıwǵa	VERB
102	bolma	NOUN
102	ydı	AUX
102	.	PUNCT
103	Sońǵı	ADJ
103	film	NOUN
103	sınshılardan	NOUN
103	unam	NOUN
103	lı	ADP
103	pikirler	NOUN
103	aldı	VERB
103	hám	CCONJ
103	Daunnıń	PROPN
103	oyını	NOUN
103	Chikago	PROPN
103	Sun	PROPN
103	-	PUNCT
103	Tayms	PROPN
103	gazetasınıń	NOUN
103	Rodjer	PROPN
103	Everti	PROPN
103	tárepinen	NOUN
103	atap	NOUN
103	ótildi	VERB
103	.	PUNCT
104	2024	NUM
104	-	PUNCT
104	jılǵı	NUM
104	Kopa	PROPN
104	Amerika	PROPN
104	yarım	ADJ
104	finalında	NOUN
104	Kanadaǵa	PROPN
104	qarsı	NUM
104	oyında	NOUN
104	Messi	PROPN
104	turnirdegi	NUM
104	birinshi	NUM
104	hám	CCONJ
104	jalǵız	NUM
104	golın	NOUN
104	urdı	NOUN
104	,	PUNCT
104	bul	VERB
104	onı	NOUN
104	barlıq	NUM
104	waqıtlarda'ǵı	NOUN
104	xalıqaralıq	NUM
104	gol	NOUN
104	urıwshılar	NOUN
104	arasında	ADJ
104	ekinshi	NUM
104	orınǵa	NOUN
104	shıǵardı	NOUN
104	.	PUNCT
105	Bul	VERB
105	princip	NOUN
105	sonıń	NOUN
105	menen	ADP
105	bir	NUM
105	qatarda	NOUN
105	bir	NUM
105	neshe	NOUN
105	kórsetpeler	NOUN
105	jıynaǵına	NOUN
105	sáykes	NUM
105	kelmeytuǵın	VERB
105	processor	NOUN
105	platformalarında	NOUN
105	jumıs	NUM
105	islewi	NUM
105	kerek	ADJ
105	ekilik	NUM
105	fayllardı'ń	NOUN
105	ulıwma	NUM
105	kod	NOUN
105	izbe	NUM
105	-	PUNCT
105	izliginde	NOUN
105	qollanıladı	VERB
105	.	PUNCT
106	Sol	ADJ
106	kúni	NUM
106	barlıq	NUM
106	maǵlıwmatlar	NUM
106	óshirildi	NUM
106	hám	CCONJ
106	iCloudqa	NUM
106	ótkizilmegen	VERB
106	akkauntlardı'ń	NOUN
106	elektron	NOUN
106	pochta	NOUN
106	adresleri	NOUN
106	paydalanılmaǵan	VERB
106	dep	NOUN
106	belgilendi	VERB
106	.	PUNCT
107	Baǵdarlama	NOUN
107	Google	PROPN
107	xızmetkerleriniń	NUM
107	200	NUM
107	den	ADP
107	aslam	ADJ
107	túrli	NUM
107	ideyaların	NOUN
107	qarjılandırdı	VERB
107	.	PUNCT
108	Bul	NOUN
108	ózgeris	NOUN
108	aldıńǵı	NOUN
108	jılı	NUM
108	dárwaza	NUM
108	soqqısı	NUM
108	nızamına	NOUN
108	kirgizilgen	VERB
108	parallel	ADJ
108	ózgeriske	NOUN
108	erip	VERB
108	keldi	VERB
108	.	PUNCT
109	Qara	PROPN
109	kartochka	PROPN
109	berilgende	NOUN
109	,	PUNCT
109	qaǵıyda	NOUN
109	buzǵan	VERB
109	qılıshlasıwshı	NUM
109	jarıstıń	NUM
109	qalǵan	VERB
109	bóleginen	NUM
109	shetletiledi	VERB
109	yamasa	VERB
109	alıp	VERB
109	taslanadı	VERB
109	hám	CCONJ
109	keyingi	NOUN
109	turnirlerden	NOUN
109	shetletiliwi	NUM
109	múmkin	NOUN
109	.	PUNCT
110	Funkciya	PROPN
110	dárejesindegi	NUM
110	kózqarastıń	NUM
110	jáne	NUM
110	bir	NUM
110	potencial	NUM
110	artıqmashılıǵı	NUM
110	-	PUNCT
110	tek	NUM
110	qatań	NOUN
110	funkciyalardı	NUM
110	paydalanıw	VERB
110	hám	CCONJ
110	sol	ADJ
110	arqalı	NUM
110	eń	NUM
110	ápiwayı	NUM
110	túri	NUM
110	bolǵan	VERB
110	tómennen	NOUN
110	-	PUNCT
110	joqarıǵa	NUM
110	semantikaǵa	NOUN
110	iye	NOUN
110	bolıw	VERB
110	.	PUNCT
111	2010	NUM
111	-	PUNCT
111	jıllarda	NUM
111	mashinalıq	NUM
111	oqıtıwǵa	VERB
111	tiykarlanǵan	VERB
111	jasalma	NUM
111	intellekttiń	NUM
111	qayta	NUM
111	órlewinen	NUM
111	baslap	NUM
111	,	PUNCT
111	hár	NUM
111	túrli	NUM
111	jasalma	NUM
111	neyron	NUM
111	tarmaqları	NOUN
111	ushın	ADP
111	juwmaq	NUM
111	shıǵarıwdı	VERB
111	tezletiw	VERB
111	ushın	ADP
111	bir	NUM
111	neshe	NUM
111	domenge	NUM
111	qánigelesken	VERB
111	arxitekturalar	NOUN
111	islep	NOUN
111	shıǵıldı	VERB
111	.	PUNCT
112	Keshti	NUM
112	basqarıw	VERB
112	buyrıqları	NOUN
112	belgili	NUM
112	bir	NUM
112	kesh	NUM
112	qatarı	NOUN
112	ólshemine	NUM
112	tiyis	NOUN
112	li	ADP
112	boladı	VERB
112	,	PUNCT
112	bul	VERB
112	ámelde	NUM
112	bir	NUM
112	arxitekturalıq	NOUN
112	shańaraqtaǵı	NUM
112	hár	NUM
112	túrli	NUM
112	áwlad	NOUN
112	processorlarında	NOUN
112	ózgerip	NUM
112	turıwı	NOUN
112	múmkin	NOUN
112	.	PUNCT
113	Til	NOUN
113	biliminde	NOUN
113	hám	CCONJ
113	grammatikada	NOUN
113	gáp	NOUN
113	-	PUNCT
113	bul	NOUN
113	lingvistikalıq	NOUN
113	ańlatpa	NOUN
113	.	PUNCT
114	1907	NOUN
114	-	PUNCT
114	jılı	NOUN
114	Gollivud	PROPN
114	hám	CCONJ
114	Xaylend	PROPN
114	kósheleriniń	NOUN
114	kesilispesi	NOUN
115	Braziliya	NOUN
115	milliy	NOUN
115	ligası	NOUN
115	-	PUNCT
115	Latın	ADJ
115	Amerikasında'ǵı	NOUN
115	máwsimdi	NUM
115	eki	NUM
115	bólimge	NUM
115	bólmeytuǵın	VERB
115	ayrıqsha	NUM
115	turnir	NUM
115	bolıp	VERB
115	,	PUNCT
115	chempionlardı	NUM
115	anıqlaw	NUM
115	ushın	ADP
115	Evropa	PROPN
115	ligalarına	NOUN
115	uqsas	NUM
115	bir	NUM
115	máwsim	NUM
115	lik	ADP
115	eki	NUM
115	aylanımlı	NUM
115	format	NOUN
115	qollanıladı	VERB
115	,	PUNCT
115	biraq	NUM
115	ol	PRON
115	may	NOUN
115	ayınan	NUM
115	dekabr	NUM
115	ayına	NOUN
115	shekem	NOUN
115	ótkeriledi	VERB
115	.	PUNCT
116	Anamnıń	NOUN
116	qay	NOUN
116	qıyalda	NOUN
116	baraturǵanı	NOUN
116	maǵan	VERB
116	belgi	NOUN
116	siz	ADP
116	(	PUNCT
116	Sh	NOUN
116	.	PUNCT
116	S.	NOUN
116	)	PUNCT
116	.	PUNCT
117	10	NUM
117	-	PUNCT
117	oktyabrde	NUM
117	Apple	PROPN
117	kompaniyası	NOUN
117	iPhone	PROPN
117	4s	NUM
117	satıwǵa	VERB
117	shıqqannan	NUM
117	keyingi	NUM
117	dáslepki	NUM
117	24	NUM
117	saat	NOUN
117	ishinde	NUM
117	bir	NUM
117	millionnan	NOUN
117	aslam	NOUN
117	buyırtpa	NUM
117	alınǵanlıǵın	NOUN
117	járiyaladı	NUM
117	,	PUNCT
117	bul	NOUN
117	iPhone	NOUN
117	4	NUM
117	tiń	NUM
117	600,	NUM
117	000	NUM
117	qurılma	NOUN
117	rekordınan	NOUN
117	ozıp	NOUN
117	ketti	VERB
117	.	PUNCT
117	iPhone	NOUN
117	4	PROPN
117	penen	ADJ
117	4s	NOUN
117	arasında'ǵı	ADJ
117	16	NUM
117	aylıq	NUM
117	kútiw	VERB
117	de	CCONJ
117	satıwlardı'ń	NOUN
117	joqarı	NUM
117	bolıwına	NOUN
117	tásir	ADJ
117	etken	VERB
117	bolıwı	NUM
117	múmkin	ADJ
117	.	PUNCT
118	Biraq	PROPN
118	,	PUNCT
118	React	PROPN
118	-	PUNCT
118	taǵı	ADJ
118	úlken	VERB
118	ózgerisler	NOUN
118	Future	PROPN
118	of	INTJ
118	React	PROPN
118	repozitoriyiniń	PROPN
118	máseleleri	NOUN
118	hám	CCONJ
118	tartıw	VERB
118	sorawları	NOUN
118	arqalı	ADJ
118	ótedi	VERB
118	.	PUNCT
119	Google	PROPN
119	hám	CCONJ
119	Wikipedia	PROPN
119	arasında'ǵı	ADJ
119	qatnas	NUM
119	Wikipedianıń	PROPN
119	dáslepki	NUM
119	kúnlerinde	NOUN
119	birge	NUM
119	islesiw	VERB
119	tiykarında	NOUN
119	boldı	VERB
119	,	PUNCT
119	sol	ADJ
119	waqıtta	NUM
119	Google	NOUN
119	keń	NOUN
119	tarqalǵan	VERB
119	,	PUNCT
